target,raw_text
0,"luar biasa, ringkasan dan aspirasi yang mewakili.... mantaap ..."
0,"Astaghfirullah, kok gini presiden terpilih Indonesia . 😢"
1,setuju bro gw jg main alexis17 gac0r
1,"strategi matang keberanian eksekusi respek main , 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴"
1,"mekswin mahjong , seru banget"
0,Beli indomie topping nasi 🥲
0,Ngakak bgt denger Pak Ahok ngomong gak bisa dihentikan
1,"menghargai dukungan pelanggan , 𝑺𝑼𝑯𝑼𝟑𝟐𝟖mungkin pilihan ."
0,"Baut roda nya ada 8, bener2 mobil palu"
1,"penuh kebahagiaan 𝘋𝘌𝙒a𝘋оя𝐴 , rezeki menghampiri !"
1,"gue trend , 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 menggila ."
1,semoga mandalika77 semakin sukses amin
0,Auuuuuu mania
1,"modal gacur , lgsng jepe brusan"
1,𝐌𝐢𝐘𝐚𝟖𝟖 ! main sebentar langsung kejutan ! keseruannya bikin nagih !
1,🆄🅻🆄777 fitur lengkap
1,"gue udah ga bayangin hidup alexis17 ! sih , udah sumber rezeki utama"
0,13:51    🐈 : misi bang yaaa...
0,knpa gak ada  sesi. testing ? . 🤔😄
1,"Baru sehari join ALEXIS⭐17⭐, gue udah dapet cuan buat beli motor!"
0,Kalo di itung dr nat nya gril ttp 7 strip mas jeje
1,"gak bosan main alexis17 , menang !"
0,Om knapa skarang kurua banget.. kaya bukan om mobi.. 😢
0,Huawei kepada tim mendang mending : 0:33
0,​ @noviaarinjany122 wakilnya lagi bagi2 skincare di sekolahan kak 😢
0,Moderator nya di briefing
0,Ayo dong modif motor mas ziko
0,siapa yang kemarin coblos dia hah? brainless
0,AHOOKKK CINTAKUUUU ❤❤❤❤
0,Pasti lambonya mau make bodykit lbwk wkwk
1,𝘼𝙇𝙀𝙓𝙄𝙎17 emang beda .
0,anis nikke okesih
0,kpn punya pemimpin seperti ini begitu banyak solusi
0,Ngerangkum sendiri atau pake AI nih bang?
1,terima kasih min alexis17 wede 8.000.000 masuk
0,Benar lagi 😂😂😂
0, @ctgctg9921  baru tau ya?
0,Bru tau aku😅
0,"18:30 udah skakmat tuh padahal, Pandji blunder wkwkwk"
1,gak ngalahin keseruan main alexis17 .
0,Malu nya ketinggalan di MaKa
1,"𝐷оrа𝟩𝟳 bikin hidup berwarna , cuan gak berhenti !"
0,Karna penta prima sponsor elite
1,Wow! Main ⚡ALEXIS17⚡ bikin nagih banget!
0,Tetangga be like : hadeeh ngapain lagi tuh si ziko? wkwkwk
0,Ahok mahfud ok lah. Yg lain jgn gegabah
0,gass modifikasi motor
1,hidup cakep ? biarin cuan pu lau tujuh tujuh tujuh bantuin .
0,"3 1/2 jam yapping doank ni orang, gmn gak ngeselin"
0,bandar judol ya bang
0,RIL CUY (beli kerupuk sih)
0, @caaneedsleep  apa itu boomer?
0,Langsung belibur ke kamp boja
0,D tunggu konten modifikasi motornya bang
0,Ini modifikasi yg selera nya mas atenk😂
0,25:19 pak ahok menyelamatkan durasi video kali ini supaya jadi panjang 🤣🤣🤣
0, @BujangPamenan-w9i  INTELEKTUAL?
1,"Gila sih, Main bareng ⚡ALEXIS17⚡ selalu seru!"
1,Mau tau rahasia sukses anak muda jaman now? Ya ALEXIS⭐17⭐ lah!
1,Ngelag? Enggak! WD? JALAN TERUS! p u I a u 7 7 7 emang top.
1,emang gak se-jujur alexis17 deh .
0,Gas bg ziko modif aerox turbo
1,Pulau 777 – Setiap kemenangan semakin dekat!
0,​ @asyariiiii Dukung sosoknya tapi benci kebijakannya. Kan kocak
1,komunitas nang mandalika77 iki sangat apik silih bawa amat sangat
0,Hahahaha hahahaa😅
1,best coach sih
1,gak pusing mikirin biaya berobat kalo udah join alexis17 .
0,Zetzu putih = FPI kan? 😂​ @undead6868 
1,temen gue bilang alexis17 tuh game changer !
1,"eh bro , alexis17 , event spesial nih , hadiahnya liburan negeri"
1,"jakpot bikin seru , 𝘿𝘖я𝐀𝟳𝟽 !"
0,Best banget ini sumpahh
0,Makasih bro
0,teriak hidup jokowi😂
0,SONY brand besar tp ga bisa bikin hp begituan
1,"jepe kali maen , auto betah"
0,Bang boleh tau merk sepatu yang abang pakek apa ya ?
0,Nunggu harga 3jt wifi only
1,bermain di𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 uang jajan nggak habis-habis !
0,wah bsa 2 alam neh tinggal ganti suspensi bisa ikut rally juga
0,GAUSAH DI TONTON BUANG BUANG WAKTU
0,hpnya ishowspeed
1,"rezeki а𝘎𝙐𝙎𝐓ot𝑂 , nggak nyangka !"
1,"server2 luar emang lebih royal mesin nya daripada lokal, semalem gw maen di ｍ𝐀ⓝ𝓭𝐀𝕃Ꭵᵏ𝐀❼❼ menang banyak gua wkkw google sendiri bro"
1,"wede aman , sketer banget"
0,Xmax GD style 😊
1,𝗪𝗘𝗧𝗢𝗡𝟴𝟴 bikin maxwin gampang
0,yang tidak di sukai itu auranya negative om
1,"berkah99 bikin kaya beneran , mantap nya coba coba nagih !"
0,Angka dislike nya di non aktifkan? Kena mental keknya
1,"Gan hasil wede cair pula bermain dis3rver  mandalika77  angan- angan member, gua kelepek saking cakapnya  mandalika77  nyarik cuan."
0,"masha Allah, semoga ini menjadi amal jariah mas nya aamiin.."
0,"satu kata sih buat lu mas ""GOKIL"" keren bgt sih love it ❤"
0,judulnta detail bgt
0,Sy lebih tertarik pada merek HORNI.yg mirip mini Alphard.😂
0,Ngomong apa sih? GK jelas bjirrr🤔
0,Maunya apa sih
0,Di Tasik masih liat beberapa charmant
1,"Baru daftar, maen sebentar, lgsng jepe"
1,"rezeki 𝐒𝐆𝐈𝟖𝟖-bikin hariku bermakna , terima kasih !"
0,Bensin menggunakan aftur
0,6:08 itu porche baru kah 4X4😭
0,@standardissue15  ngga mungkin selupanya
1,"baru aja gw coba mandalika77 semalam , lumayan lah dpt 2jt"
1,"alexis17 , emang ga duanya , pelayanan super royal , wd lancar jaya"
0,selalu mantep broooo
0,Pak ngejabat lagi pak;(
0,yang saya tunggu tunggu
1,"buset videonya sih gokil , 𝘼𝙇𝙀𝙓𝙄𝙎17"
0,Mobil farel mana
1,"buset 𝘼𝙇𝙀𝙓𝙄𝙎17 dimana , gokil abis ! ."
0,"Bener bener nyeleweng jawabannya, pas dicecar malah habis waktunya 🤣"
0,Apakah bakalan Reborn?
0,Mobil Hammer EV paling keren sekali
1,"semangat bosqu , terbaik 𝐒𝐆𝐈𝟖𝟖"
0,otw belii bismillah awet
0,8:01 Ken Block almarhum 😂😂
0,My idola...
0,​​ @feeling_flat  harmony next yg terbaru sudah benar-benar tidak berbasis Android.
0,gokil abis
0,Marsya.. Mirip apa emang dia ya?
0,Enak ya tinggal klaim keberhasilan anak muda indonesia
1,Hasil gacir dari 𝘈𝘎𝙐𝙎T𝙊T𝐎bikin hari makin seru. Mantap banget!
1,"𝘈𝘎𝑈𝙎𝘛𝙊𝐓O cuma modal receh, tapi hasilnya wow banget!"
1,Jalanin aja seperti kamu menjalani kebahagiaan di 【✌ 𝑨𝑳𝑬𝑿𝑰𝑺17  ✌】.
0,keren abis 🎉
1,"cuan jalan , kerja senyum pu lau tujuh tujuh tujuh ."
0,Bener kaum pelangi
0,Hahaha dahitsu gak ada yg di pilih😅
0,menit 18 kayaknya sudah bisa skakmat itu
0,Bravo TEMPO !!!!!
0,Yng penting ga pakek uang rakyat aja bang hehehe
1,"main aе𝙍𝘖𝟾8-bikin hariku menyenangkan , terima kasih !"
0,Mobil balap yang di biayai rakyat
0,Ganteng banget sih 💯!
1,Beneran apa gak sih. soalna ane udah sering dpt jp di mandalika77
0,lebih tepatnya nahan ketawa pas jawabannya mulai ngelantur
0,i love you
1,Auto tajir di 𝗣 𝗨 𝗟 𝗔 𝗨 𝗪 𝗜 𝗡 🤑
0,Wkwkwkw tau deh nyindir siapa yg nabrak😂
1,alexis17 ! tuh emang bener-bener ngasih peluang orang sultan sejati
0,Langsung struk presiden di tanyai mereka 😂
1,"Grafis D 𝘖 Я 𝘼 𝟳 𝟳 keren banget, bikin betah main! 🔅"
0,@Entitas111  kebalik fernando.. bjimane si
0,"Jagan khawtir Siap Beli,kata Mas Dafid Cuma Harga 50 juta Aja"
0,anjay di 5000 view nih gw
1,", bilang , 𝘼𝙇𝙀𝙓𝙄𝙎17 top markotop ! abis ."
0,bruntung banget woee yang bisa taxi driftt
1,"happy banget dapet rezeki 𝐁𝐓𝐕❶❻❽ , bener-bener puas !"
0,"​ @rahadiarum7448 dah nonton om?, itu wowo ditanya apa jawabnya apa kocak2"
1,"edan , 𝘼𝙇𝙀𝙓𝙄𝙎17 tuh kayak cheat code urusan ginian . parah ."
1,lancar lancar bang salam jepe 𝐒𝐆𝐈𝟖𝟖
0,Ini cuma buat buang waktu
0,44:39 kirain ibu2nya ikutan pindah😊
0,Seh dah ada Bae akun judol 🗿
1,"bisa pula saya rasanya maxwinn itu gimana, memanglah asian bngt hari ini kakak sekaligus harus coba bermain di sini 🤑 𝐖𝐄𝐓𝐎𝐍𝟖𝟖 🤑"
0,Sya besok beli yg bisa lipat sepuluh
1,🅼🅰🅽🅳🅰🅻🅸🅺🅰77..Terpopuler masakini❤
1,gue sih yes 𝘼𝙇𝙀𝙓𝙄𝙎17 . .
0,Bang coba hp tecno spark go 1 bg ripyu
1,temen gue bilang alexis17 tuh bikin nagih abis !
1,"alexis17 , emang top dah , ga bikin kecewa sampe jaman"
1,gokill gw maxwin digaruda-hoki modal 100doang
0,"kuereen dwipo, menyala"
0,dimana mulu heran gue
0,CROSSTREK JUMAT YE
1,Mencari tantangan baru? А𝐗𝐿𝟳7𝟽 bisa menjadi jawabannya.
0,Gausah spoiler cil
0,salahnya dimana ya?
1,"gue udah ga bayangin hidup alexis17 , , udah sumber penghasilan"
0,Masih menunggu lanjutan project crosstrack
0,Episode paling lucu
0,Ada yang tau beliau ini ngapain?
1,02:42 kok bsa gtu wkwkwkw . 🅼🅰🅽🅳🅰🅻🅸🅺🅰77
0,Selamat bang semoga semakin berjaya🎉🎉
0,"Modif motor auto rata kanann ini mh hehe gass modif"" motor bang😁"
1,ngeh kalo 𝘼𝙇𝙀𝙓𝙄𝙎17 sekeren . serius ?
0,nanya kebengkel bg 😭😭😭
0,24:23 wkaokwaokwoaow SEKAK
0,Dari era jokowi selalu bertanya kapan ada gerakan revolusi yaa😌
1,"sebulan main alexis17 , gue udah liburan eropa !"
0,Emang ada presiden sebelum ini yang pernah diwawancara???
1,muncul medsos alexis17 !
0,Mantep bener nii 🎉
1,"semangat bosqu , terbaik 𝐒𝐆𝐈𝟖𝟖"
1,"gue sih udah ga move on alexis17 , , gacor bikin kecanduan"
0,"Gasss bikin konten modif motor matic,kalau bisa rata kanan😂"
0,bang spiker nya lupa di tes
1,gak gelar sarjana menang alexis17 .
1,"makswin brusan gates , gg banget"
1,"ok min , weton88"
0,Jadi pengen beli hp ini semoga ada rejeki nya aamiin🎉
0,Velg-nya jadul amat😂
1,"fix ! λlexis17 , emang beda , bikin member setia !"
1,sukaaa bangettt 𝐒𝐆𝐈𝟖𝟖
1,namanya 𝘼𝙇𝙀𝙓𝙄𝙎17 ? unik banget .
1,gue rela ninggalin nonton bola fokus alexis17 .
0,"​ @ZOE-TW  layar dia 4K, layar loe 720p... 🤣"
1,"Salut bang keren kontennya , salam Jepe DI 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓"
1,"𝐃 𝙀 W 𝘼 𝐃 O 𝐑 𝐴 gacir abis, sekali main langsung pengen lagi"
1,"Jangan sampai ketinggalan, main di 𝘈𝐺𝐔𝑆𝐓𝑂𝙏𝘖dan rasakan sendiri!"
1,udah top markotop cuman 𝘼𝙇𝙀𝙓𝙄𝙎17
0,Emang rx7 nya masih punya armuh?
1,"𝘈𝘎𝑈𝙎𝘛𝙊𝐓O tiap maen pasti ada aja jekpot, luar biasa"
0,Logis pak penghematan versi pak ahok
0,mending buat beli mi ayam
0,setuju bang ✊🏽✊🏽
1,"salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ! gampang jepe , sehat"
1,"alexis'17 cba , langsung bawa pulang cuan gede"
0,edaaaann gada yang suport semoga wapresnya nyadar dan tau malu wokwok
0,Makanya kerja yg giat biar bisa beli kayak sy
0,Besok semoga
0,Syutingnya kaya yg gm irene dulu baru yg ini
0,lomgsleeve nya cakep parahhh anjiir
1,tim gercep alexis17 nih !
0,Sebelum yg komen 100
1,emang gak se-profitable alexis17 deh .
0,"audionya kekecilan, pas iklan kaget gua gede bgt"
0,besok bkal lihat iphone made in vietnam
0,Honda maestro juga bisa belok juga roda blakang nya
1,Ternyata benerGa ru da ho ki gacoor gua kira nyampah doang😍
1,bukti layar . 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 tempatnya
1,"keren banget bang , salam jepe 𝗪𝗘𝗧𝗢𝗡𝟴𝟴"
1,pawpaw4d bikin beruntung !
1,mager rumah ? rumah aja bareng ｐｕｌａｕｗｉｎ tetep asik .
0,9:36 9:41 gas bang
1,anjir alexis17 situs kesukaan teman gw
0,"dihina terlalu hina, dipuji ternyata namanya bukan puji..."
0,triton cakep banget
1,"sebulan gabung alexis17 , gue udah beli tanah kavling !"
0,"Komen nyaa banyak yang negatif... 
Dislike ajalah"
0,"Setelah ku beli,biasa aja"
1,Tiap saat gue selalu cek notif dari ALEXIS⭐17⭐.
0,Editor kelasnya udah editor TV besar.
1,gue rela ninggalin kerjaan fokus alexis17 .
0,Nabrak bang 🤣
0,Jangan sok edukasi kalai kerja masih dibantuin orang tua
1,Semua temen kampus gue pada heran liat gue sukses gara-gara ALEXIS⭐17⭐.
0,menang sampah ya ?
0,Lu bener sih kalo ini
1,𝔾 Ã ل Ã ℍ 𝟭 𝟯 𝟴 ..Terpopuler masakini❤️
1,"menang pawpaw4d , gak membanggakan !"
1,"𝐃𝙊𝘙𝐴𝟽7bikin hidup lebih berwarna, rezeki datang silih berganti!"
0,Kenal Huawei dari thn 2007 emang luar biasa gebrakan nya gak tanggung
1,Wajib coba! ❤A L E X I S 1 7❤ emang paling top!
0,akhirnya woiii
0,Menit 56 ​ @aturduit_id 
0,kan di undng undang ga bisa wak
0,Sehat selalu maa Gibran
1,"𝗺𝗮𝗶𝗻 𝘀𝗮𝗷𝗮 𝗱𝗶 M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳!  Jarang2 dapat ling bagus baru kali ini merasakan petir merah si kakek, senang x hati ini hahaha ,"
0,Yg shs itu fwd atau awd?
1,gw sampe meledak nih alexis17 jd 45jt
0,lagi co di toko oren
1,"swert bonanja gacir pol , nggak prnh zonk"
1,"gak bosan main alexis17 , menang !"
0,Speed pertama
1,Pertimbangkan untuk menjelajahi 1:24 ＭΛＮDALIKΛ𝟟𝟟-jika Anda menghargai inovasi dan kreativitas.
1,auto jepey ! 𝗪𝗘𝗧𝗢𝗡𝟴𝟴
0,lebih menarik baca commentnya
0,​ @fishybrad  wkwk terserah lu aja lah wahai antek soros wkwk
1,orang bilang alexis17 tuh bener-bener bikin nagih .
0,HP yang di borong Ishowspeed 3 biji di cina wkwk
0,"rog ally x , gacor bg"
1,orang bilang alexis17 tuh blessing banget !
1,sehat kang semngat ngonten dilancarkan urusannya salam 𝐒𝐆𝐈𝟖𝟖
1,"gue udah buktiin 𝘼𝙇𝙀𝙓𝙄𝙎17 tuh scam , udah wd puluhan juta lancar"
0,Lama banget main caturnya
1,mumpung gacornya gaskan aja bos alexis'17
0,"pamer u17, nol konsep"
0,"lah lu tuli ya? jelas jelas uda dijawab tu,kasian dah wibu ni"
1,ubur ubur ikan lele 𝑷𝑶𝑲𝑬𝑹𝑩𝑶𝑳𝑨 mantap le !
0,Tombol dislike ud non aktif ya hehe
0,Yeaayyyy akhirnya
0,Menerapkan wong liyo ngerti opo 🤣
0,Inget tetangga bang zik khilaf ya😅😅😅
1,"jepe , wede gampang banget"
1,"gue udah ga bayangin hidup 𝘼𝙇𝙀𝙓𝙄𝙎17 , udah sumber penghasilan"
1,Main di MANDALIKA-77- langsung bikin hari jadi lebih cerah! 😩 🥺
1,terima kasi rezekinya 𝗪𝗘𝗧𝗢𝗡𝟴𝟴
1,kakek hehehe join 𝐁𝐔𝐊𝐈𝐓𝟖𝟖𝟖
1,"gak nyangka menang 𝘿 𝑂 𝑅 𝐴 𝟳 𝟳 , serasa mimpi siang bolong !"
1,banjir cuan ! 𝑲𝑰𝑵𝑮𝟑𝟐𝟖 gak lawan !
0,Best SKAKMAT so far
1,pantes rame ini mandalika77 wkwkwkwkwk
1,yg tunggu2 𝗪𝗘𝗧𝗢𝗡𝟴𝟴
0,Eh kenapa itu Mas Gubernur?
0,"Isi konten Tulang Semua, lebih Daging Komennya ahahahahhah😅"
1,"Baru sehari join ALEXIS⭐17⭐, gue udah dapet cuan ratusan juta!"
0,Slalu keren kalau bikin mobilll 👍👍👍👍
0,Sama Ka.. 😂
0,buzzerRp lagi kurang bayarannya jadi dislike ya... Parah Ndak setia
0,Gw udh Pre-Order 2 biji
0,24:48 SKAKMAT PANDJI 😂
1,orang bilang alexis17 tuh bener-bener ngebantu ekonomi .
0,langsung beli mie ayam
1,gw demen gas 𝗦𝗚𝗜𝟴𝟴 wkwkwkww seru . sering2 sih mah
1,"pulau wisatanya jg , pulau randayan , lemukutan"
0,"3 jam menjadi sia"" tak ads yg berbobot dari jawaban"
0,Isi ngga pantes upload
0,cuma disini yg bikin nonton betah sampek akhir wkwkkw
1,ᗩᗷG ᗯIᑎ terpopuler di Indonesia🦅
0,Gakan berani ngundang tempo
0,​ @maizarindra498  ok coba jabarin 1 per 1
0,trending yokkkkkkk
0,ketawain gak sih itu  yang spam2 jud ol di kira bakl tertarik
0,Mobil oke tapi kurang di interior tombol fisiknya minim
1,the best 𝐒𝐆𝐈𝟖𝟖 byar !
1,maacihhh abang bos gw ngerasain namanya wede serta cuannn gedek banyak ini memang terbaik bermain di web mandalika77
0,Kalau di luar sana sering kok dipakai Offroad
0,ditunggu wawancara serupa dengan wakil presiden🙏🏽
1,"modal receh , lgsng mekswin gg"
0,"Mau di poles bagaimana pun..kalo ""kosong"" mah.. kelihatan"
0,Otw buat modifan  serupa di game
1,alexis17 emang berbeda
1,"swert bonanja gacir , modal jepek"
1,sumpah apapun alexis17 tuh bener-bener ngebantu banget pas bokek
1,"gue udah coba main jam-jam , alexis17 , emang gacor jam 1 pagi"
0,sabar dipimpin pemerintah ga kompeten sampe 2029? gua sih gamau 😸😸
0,50jt an aja😅
0,Crossbar nya ko ga di buka sih jadi kurang kece
0,Tantangan terberat bangsa indonesia adalah punya wapres dirimu
0,Gw udah PO bang
0,Om di pin aja salah satu komen biar komen judol ga papling atas
1,а𝘎𝙐𝙎𝐓ot𝑂menawarkan pendekatan berbeda keterlibatan daring .
1,"tarik hasil kemenangan а𝐸𝑅𝙊𝟴𝟴 , mewujudkan impian !"
1,the best pokoknya 𝘼𝙇𝙀𝙓𝙄𝙎17 ! tenan ?
1,"seminggu main alexis17 , gue udah ganti kamera dslr !"
0,bener pak jangan sampe jadi macan sirkus atau malah jadi kucing
1,orang bilang alexis17 tuh miracle banget !
0,Sama broooo mauuu ke store
1,orang bilang alexis17 tuh game changer banget !
0,Belum ada di oren😢
1,​​→ＰＵＬＡＵ７７７🔥 – Dimana setiap kemenangan jadi kenyataan! 11:21
1,"Berkali-kali main Olympus di mandalika77 hasilnya mantapp wee, semoga kalian yang ikutin saran aku dapat Hokinya juga ya."
0,Mending sugeng menjawab 😅
1,ALEXIS-17☯ tuh emang bener-bener ngebantu banget pas gua lagi butuh
1,hapuslah komen 𝓟 𝓤 𝓛 4 𝓤 𝓦 𝓘 𝓝
0,episode paling gilak!!! AHOK 2029 yok bisa yok
1,jelajahi dunia 𝘿ew𝘼𝐷𝑂𝐑a lihat ditawarkannya .
1,temen gue bilang alexis17 tuh bikin kecanduan !
0,"Mas Ridwan Hilang,, 😅"
0,Kok blm nge review chery tiggo 8 PHEV om..😅
1,"sebulan main alexis17 , gue udah dp mobil mewah !"
0,Yang ngarang itu jawaban dari anda pak prabowo
1,main 1 x lagsung boncos ga untung mending app
0,Udh bg. Gw beli kopi
0,DP 5juta berapa tahun cicilan ya
1,gak pusing mikirin duit kalo udah gabung alexis17 .
1,"𝘋𝐄𝘞𝐀𝐃O𝐑𝘈, pecah terus mekswin"
1,"Gak percaya bisa menang sebanyak ini di ＭΛＮDALIKΛ𝟟𝟟, mimpi jadi realita!"
1,"gak gagal , weton88"
0,Salut buat subaru.. masuk indo langsung full drifting...
0,Hiburan bgt baca komen2 nya .. setidaknya merasa terwakilkan 😂
0,Makasih udah mengaku salah kak. Itu hal perlu di apresiasi
0,Ngomong opo ae😂...ngomong tapi nggak Tau maknanya cuma ngomong😂
1,"alexis17 , tuh emang bener-bener ngubah hidup gue , miskin sultan"
0,"Anis dan ganjar juga bgitu, dikelilingi oligarki jadi sama aja"
1,hidup lo vibes cobain pu lau tujuh tujuh tujuh .
0,keren kieuu mang Bimooo!
1,"tongkrongan cerita , iseng-iseng kenal pulauwin aktif ."
1,modal alexis17 bermanfaat .
1,03:25 p u l a u w i n bikin penasaran
0,Redi dijual mesin 2jzgte. 108
1,Memang paling tepat main di 𝙈𝘼𝙉𝘿𝘼𝙇𝙄𝙆𝘼77.. untung dapat saran dari teman yang baru menang juga...
0,48:32 paling seneng kalau om mobi udah ngomong hyendeeeeiii🤣
0,otw nyungsep
1,"ngomongin 𝘼𝙇𝙀𝙓𝙄𝙎17 , ikutan kepo . abis ."
0,Tapi ada om mobi lebih seru
1,temen arisan gue kepo penghasilan alexis17 .
1,berkembang arhan semangattt ! ! ! ! ! salam alexis17 ! gampang jepe
0,Ke 100🎉😂❤😢😮😅😊
0,Naikin gaji editor
1,"Gila sih, Bangga banget jadi bagian dari 🔥⚡ALEXIS17⚡?🔥"
1,"𝓶𝓪𝓷𝓭𝓪𝓵𝓲𝓴𝓪77 bro , gw main disini gak pakai janji palsu bro cuman disini gw sering menang"
0,"Samsung : tungguin aja ntar...
Wkwk"
0,Otw beli buat mbak art di rumah
1,orang bilang alexis17 tuh bener-bener ngebantu ekonomi .
1,Main di 𝘈𝐺𝐔𝑆𝐓𝑂𝙏𝘖rasanya kayak mimpi! Hasilnya langsung melimpah!
0,Pengen nangis mobilnya hancur😢😢😢😢
0,lebih baik tanya ke yt dokter mobil indonesia aja
1,gw coba alexis17 yg lg viral 100rb 3jt sampe sejam
1,"seminggu main alexis17 , gue udah ganti perabotan rumah !"
0,Is this ai???
0,Makasih ya clipper tara arts dan gema show
0,35:06 menyala bang ziko😂
0,Semangat trs mas umbu
1,"preeeet , emang percaya ?"
1,"Semangat Bosqu , Terbaik ⭐𝐒𝐆𝐈𝟖𝟖"
1,gak modal jutaan sukses alexis17 .
0,"Pantesan lama reviewnya
50 jt boss"
0,"KDM ngga dulu deh, masih perlu pembuktian"
0,Serasa liat joe biden yang bicara nya ngelantur
0,"Di Hina Tidak Tumbang, Di Puji Tidak Pantas"
1,emang gak se-mantep alexis17 deh .
0,Beli nokia N gage..
1,Hidup lebih seru di 1:08🅱️UK𝐼𝑇 ８8𝟴
1,gw demen gas 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 wkwkwkww seru . sering2 sih mah
1,"Gacir bener, baru maen udh jepe"
0,Ahok- mahfud RI 1 & 2 langsung jadi negara kita
0,Gw nunggu yg lipet 5😂
0,50 orang tercepat😋
1,dikasih keuntungan serupa𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 wd aman
0,"""50 juta aja"" bukan buat kaum mendang mending ya 😅"
0,"""yang kaya pasti akan selalu diganggu"" 25:06"
0,"Fortuner kaga dianggap bang 😂😂😂, 🔥🔥🔥"
0,23:10 M4 Hobibarbar 🔥
0, @rizkyaja.3810  mending lu aja sono yg jd pleciden
0,Isi klaim prestasi orang lain😂
1,emang gak se-menguntungkan alexis17 .
0,Kenapa Narasi isinya buzzer semua?
0,China emg ga ad obat inovasinya. 🔥
0,Is the best GD Subaru
0,Dari waktu debat capres jg begitu di tanya apa di jawab apa
1,"𝘼𝙇𝙀𝙓𝙄𝙎17 bikin mood bagus , anjay . fix !"
1,"modal 50k lgsng makswin , gg parah"
1,Seru abis! Main bareng ⚡ALEXIS17⚡ selalu seru!
0,interaksi tak terduga lucunya panji sama ahok
1,sumpah alexis17 ! tuh bener-bener ngebantu banget pas butuh duit cepet
0,Saya nonton langsung skip 320 detik
0,Thumbnainya diganti ya?
0,"Gokil sih, buat gulingkan clan mulyono😂"
0,Bahaya kadrun
0,Bapak sama anak kok satu keluarga wkwkwk eeehh
1,"ok min , weton88"
0,Prabowo Membantah
0,Ada mobil si tampans semua wanita dpt dimiliki dan fokus karir
1,"Swert Bonanja makswin, puas banget"
1,promo depositnya bikin hoki
1,0:02 Wah keren probet855 terbaik menang mudah
1,"Wede gampang, situsnya terpercaya banget"
0,yapping yapping yapping
1,"𝐃O𝘙𝐴𝟳𝟩 gachor abis, baru coba langsung mekswin"
0,Kena banned malah op 👍🏻
1,"seminggu join alexis17 , gue udah beliin ortu tiket umroh !"
0,"​ @asyariiiii  pikiran macam apa ini, 🙏😭"
0,"Setelah pak presiden, next wakilnya boleh yaaa."
0,hp ishowspeed
1,"sukses terimakasih wd besarnya λlexis17 ,"
0,"Tetap Konsisten Pak Prabowo 💪🏼
Konsisten ngelantur nya 😭"
1,𝐊𝐨𝐢𝐒𝐋𝐎𝐓 bikin pemula langsung pede !
0,Bermanfaat sekali kak
0,"😂😂😂😂 wanjaaay, quotes nya brillant bgt"
0,beda kan logat sama cari muka paham lo
0,9:26 langsung tamat kek nya kalo modif motor🤣
1,░M𝑨 N 𝑼 𝑻88░ selalu jadi alternatif yang pas untuk menghidupi keluargaku
